"","id","author","date","stars","review_format","word_count","sd","ave_sentiment"
"475",475,"gisela","22-Mar-19",5,"Format: Prime VideoVerified Purchase",37,0.226381706165112,0.264117751919961
"476",476,"Alexander Fusco","17-Apr-19",5,"Format: Prime VideoVerified Purchase",11,NA,2.99099253821142
"477",477,"Amazon Customer","21-Jan-19",3,"Format: Blu-rayVerified Purchase",24,0.533470740566012,-0.0441875565424816
"478",478,"Eftim Mihov","17-Jan-19",3,"Format: Prime VideoVerified Purchase",14,0.289634465623299,0.0798024947075771
"479",479,"Shadow777a","22-Jan-19",5,"Format: Prime VideoVerified Purchase",13,NA,0.110940039245046
"480",480,"Bob Ornelas","30-Dec-18",4,"Format: Blu-rayVerified Purchase",14,0.408248290463863,0.315052149428109
"481",481,"chris","18-Dec-18",4,"Format: Prime VideoVerified Purchase",15,0.375,0.28939387817473
"482",482,"Superdacey","29-Dec-18",5,"Format: Prime VideoVerified Purchase",14,0.247237061557335,0.300962330114278
"483",483,"Jonathan Chacon","16-Dec-18",5,"Format: Prime VideoVerified Purchase",22,0.473498376278289,0.0401860872528026
"484",484,"Miranda","5-Mar-19",4,"Format: Prime VideoVerified Purchase",21,0.375096144602369,0.442009722741902
"485",485,"j roberts","19-Apr-19",1,"Format: Prime VideoVerified Purchase",13,0.345568698174017,0.0646104760597784
"486",486,"Michael Moody","29-Mar-19",4,"Format: Prime VideoVerified Purchase",11,NA,-0.339200262649984
"487",487,"Keith Mckinley","18-Feb-19",4,"Format: Prime VideoVerified Purchase",13,NA,0.277350098112615
"488",488,"A. Welch","18-Feb-19",5,"Format: Prime VideoVerified Purchase",21,0.636056022068483,0.199759526419165
"489",489,"Amazon Customer","17-Dec-18",5,"Format: Prime VideoVerified Purchase",23,0.614710328300518,0.268642653629354
"490",490,"AndyKhounsacknarath","23-Jan-19",5,"Format: Blu-rayVerified Purchase",12,NA,0.415692193816531
"491",491,"Cindy Vowell","27-Jan-19",2,"Format: Prime VideoVerified Purchase",17,0.329983164553722,0.254653620593525
"492",492,"CGK","20-Feb-19",4,"Format: Blu-rayVerified Purchase",13,NA,0.554700196225229
"493",493,"Michael Glenn","25-Jan-19",5,"Format: Prime VideoVerified Purchase",8,NA,0.530330085889911
"494",494,"Crusty","17-Feb-19",4,"Format: Prime VideoVerified Purchase",15,0.00495097567963932,0.357054259069836
"495",495,"Luis G.","1-Mar-19",5,"Format: Prime VideoVerified Purchase",11,NA,0.241209075662211
"496",496,"Anna Seriphin","27-Mar-19",5,"Format: Prime VideoVerified Purchase",14,0.309056353924973,0.385202510295805
"497",497,"Gary E. Garner","4-Jan-19",5,"Format: Prime VideoVerified Purchase",16,NA,0.65
"498",498,"Susan Seeley","6-Jan-19",5,"Format: Prime VideoVerified Purchase",15,0.567136125673999,0.553568354281889
"499",499,"Noshi35","10-Mar-19",4,"Format: Blu-rayVerified Purchase",10,0.316227766016838,0.244038345584384
"500",500,"S.A.K.","22-Mar-19",5,"Format: Blu-rayVerified Purchase",13,0,0
"501",501,"J. Wagner","19-Dec-18",4,"Format: Prime VideoVerified Purchase",35,0.642378168264516,0.0184392906470068
"502",502,"Drinda Johnson","25-Jan-19",5,"Format: Prime VideoVerified Purchase",39,0.279422072803544,0.417447520905786
"503",503,"T.Drakeford","8-Apr-19",5,"Format: Prime VideoVerified Purchase",10,0.411096095821889,0.317249849259699
"504",504,"Madge D","25-Dec-18",2,"Format: Prime VideoVerified Purchase",21,NA,-0.163663417676994
"505",505,"britch01","11-Feb-19",5,"Format: Prime VideoVerified Purchase",13,0.240543192151379,0.407260546851127
"506",506,"Lisa LS","6-Mar-19",5,"Format: Prime VideoVerified Purchase",11,0.0640863847488135,0.36425077011113
"507",507,"Elizabeth Oregon","10-Feb-19",5,"Format: Prime VideoVerified Purchase",14,NA,0.267261241912424
"508",508,"Jimmy Lo","2-Mar-19",4,"Format: Prime VideoVerified Purchase",10,NA,-0.177751627278065
"509",509,"Godzilla","22-Jan-19",5,"Format: Blu-rayVerified Purchase",15,0.227143254852545,0.387393219612555
"510",510,"courtney","15-Apr-19",5,"Format: Prime VideoVerified Purchase",13,0.033113883008419,0.200191746523308
"511",511,"Tbern","8-Jan-19",5,"Format: Blu-rayVerified Purchase",17,0.0474341649025257,-0.0366057518376575
"512",512,"Antoinette C. Backdahl","20-Apr-19",5,"Format: Prime VideoVerified Purchase",9,0,0
"513",513,"Thewinethief","15-Mar-19",5,"Format: Prime VideoVerified Purchase",14,0.182814372178418,0.442375923387951
"514",514,"Candi","14-Mar-19",5,"Format: Prime VideoVerified Purchase",10,NA,0.569209978830308
"515",515,"Ted Plaza","24-Dec-18",4,"Format: Prime VideoVerified Purchase",15,0.193652853326566,0.363066754216661
"516",516,"Amazon Customer","7-Feb-19",4,"Format: Prime VideoVerified Purchase",22,0.780294494196552,0.027574170601568
"517",517,"Jeremy Hall","18-Jan-19",3,"Format: Prime VideoVerified Purchase",13,NA,-0.0693375245281536
"518",518,"Orion","16-Jan-19",5,"Format: Prime VideoVerified Purchase",10,0.43233891878467,0.58918313600042
"519",519,"Micheal","9-Jan-19",5,"Format: Blu-rayVerified Purchase",12,NA,0.21650635094611
"520",520,"Reality Sandwiches","20-Feb-19",2,"Format: Prime VideoVerified Purchase",14,0.160807063874749,-0.0477372791221826
"521",521,"James Free","24-Jan-19",2,"Format: Prime VideoVerified Purchase",22,NA,-0.170560573084488
"522",522,"technessMONSTER","19-Jan-19",5,"Format: Prime VideoVerified Purchase",13,0.279056941504209,-0.0855196567998148
"523",523,"JerseyGRL","14-Feb-19",5,"Format: Blu-rayVerified Purchase",11,0.591126584900638,0.194382818972908
"524",524,"Amazon Customer","1-Feb-19",3,"Format: Prime VideoVerified Purchase",13,0.374165738677394,0.28875006452257
"525",525,"Justin Ketner","13-Mar-19",5,"Format: Prime VideoVerified Purchase",9,NA,0.666666666666667
"526",526,"DOingNOThing","6-Jan-19",3,"Format: Prime VideoVerified Purchase",16,0.291681547239451,0.225095611060348
"527",527,"The Reading Place","7-Apr-19",5,"Format: DVDVerified Purchase",9,0.413947519809265,0.0427050983124842
"528",528,"Lawrence W. Gess III","22-Jan-19",5,"Format: Blu-rayVerified Purchase",13,NA,-0.67257398792309
"529",529,"Kellie J","24-Mar-19",4,"Format: Prime VideoVerified Purchase",10,NA,0.727323861838727
"530",530,"Beth B.","31-Mar-19",4,"Format: Prime VideoVerified Purchase",12,NA,0.23094010767585
"531",531,"D. Kirby","23-Mar-19",5,"Format: Prime VideoVerified Purchase",11,NA,0.678400525299968
"532",532,"Shawn Fisher","21-Dec-18",5,"Format: Prime VideoVerified Purchase",16,NA,0.0625
"533",533,"Gina","18-Feb-19",5,"Format: DVDVerified Purchase",12,NA,0.689211883845116
"534",534,"Rebecca Slagle","18-Jan-19",4,"Format: Prime VideoVerified Purchase",11,0.277152333876444,0.554438605253703
"535",535,"Anpao","13-Mar-19",5,"Format: Prime VideoVerified Purchase",10,NA,0.395284707521047
"536",536,"Jonathan  N.  Smith","2-Apr-19",5,"Format: Prime VideoVerified Purchase",10,0.112628679533052,0.416851783315505
"537",537,"CarStar0804","31-Jan-19",5,"Format: Blu-rayVerified Purchase",9,0.300675877151945,0.659655979481683
"538",538,"Diane January","24-Dec-18",3,"Format: Prime VideoVerified Purchase",16,0.0375,0.291681547239451
"539",539,"Leiko Koone","23-Mar-19",5,"Format: Blu-rayVerified Purchase",9,0.204124145231932,0.157526074714055
"540",540,"Amazon Customer","26-Mar-19",5,"Format: Blu-rayVerified Purchase",11,0.932822321839873,0.0903950105848459
"541",541,"ondra miller","4-Feb-19",3,"Format: Blu-rayVerified Purchase",28,NA,0.597467340709336
"542",542,"dennynice","2-Apr-19",4,"Format: Prime VideoVerified Purchase",10,NA,-0.237170824512628
"543",543,"Christopher OLeary-Weitzel","9-Jan-19",5,"Format: Prime VideoVerified Purchase",11,0.470351852717058,0.293350341907227
"544",544,"Gregory Chu","6-Jan-19",2,"Format: Prime VideoVerified Purchase",30,0.364524332337181,-0.231926798927932
"545",545,"shelley","12-Feb-19",5,"Format: Prime VideoVerified Purchase",24,0.0784609013201355,0.529821884406733
"546",546,"Nicholas Macke","20-Jan-19",5,"Format: Blu-rayVerified Purchase",11,NA,0.33166247903554
"547",547,"Raekwon Nathaniel Morgan","5-Jan-19",5,"Format: Prime VideoVerified Purchase",13,NA,0.208012573584461
"548",548,"DW","21-Feb-19",5,"Format: Prime VideoVerified Purchase",15,0.109108945117996,-0.0922698564505272
"549",549,"judy","18-Mar-19",5,"Format: Blu-rayVerified Purchase",11,NA,0.603022689155527
"550",550,"Andrew M Williams","17-Mar-19",3,"Format: Prime VideoVerified Purchase",9,NA,0.212766666666667
"551",551,"Kim Heath","13-Jan-19",1,"Format: Prime VideoVerified Purchase",17,0.146880497060676,-0.126554790274779
"552",552,"TruRev","28-Dec-18",5,"Format: Prime VideoVerified Purchase",13,0.00805083058676731,0.402555493561776
"553",553,"Ragtag61","17-Jan-19",4,"Format: Prime VideoVerified Purchase",13,NA,0.624245733326967
"554",554,"Kindle Customer","12-Jan-19",4,"Format: Blu-rayVerified Purchase",12,0.0518392464472379,0.303246536147057
"555",555,"Sonya","6-Feb-19",5,"Format: Blu-rayVerified Purchase",12,NA,0.21650635094611
"556",556,"Music.Man SDS","1-Jan-19",5,"Format: Prime VideoVerified Purchase",14,0.015361388801511,0.364415532783265
"557",557,"Amazon Customer","22-Feb-19",5,"Format: Prime VideoVerified Purchase",5,NA,0.268328157299975
"558",558,"Stephen Matuszak","15-Jan-19",5,"Format: Prime VideoVerified Purchase",10,NA,0.758946638440411
"559",559,"Marvin Forbes","29-Jan-19",3,"Format: Prime VideoVerified Purchase",13,NA,0.138675049056307
"560",560,"Bee","8-Mar-19",5,"Format: Prime VideoVerified Purchase",17,0.604801481332136,0.29402860776541
"561",561,"Jeffrey Shrewsbury","7-Apr-19",4,"Format: Prime VideoVerified Purchase",10,NA,0.411096095821889
"562",562,"J9","25-Feb-19",5,"Format: Prime VideoVerified Purchase",11,0.0552982547618675,0.312987862406081
"563",563,"BaBa","16-Feb-19",5,"Format: DVDVerified Purchase",8,NA,0.636396103067893
"564",564,"Joseph","17-Feb-19",5,"Format: Prime VideoVerified Purchase",10,NA,0.395284707521047
"565",565,"michael g. metelsky","10-Apr-19",4,"Format: Prime VideoVerified Purchase",7,0.16310297032899,0.259668783648703
"566",566,"Lori","23-Jan-19",3,"Format: Prime VideoVerified Purchase",13,NA,0.0416025147168922
"567",567,"Fiabella Photography","1-Jan-19",5,"Format: Blu-rayVerified Purchase",10,0.467585680922529,0.708597478775277
"568",568,"hicop","6-Jan-19",4,"Format: Blu-rayVerified Purchase",11,NA,0.452267016866645
"569",569,"Angel","15-Mar-19",5,"Format: Prime VideoVerified Purchase",8,NA,0.353553390593274
"570",570,"Brian","16-Apr-19",2,"Format: Prime VideoVerified Purchase",14,0.451031036307983,0.246758320650267
"571",571,"nichole s.","29-Dec-18",5,"Format: Prime VideoVerified Purchase",17,0.035122969392252,0.300191746523308
"572",572,"HappyGrillMore","17-Feb-19",3,"Format: Prime VideoVerified Purchase",10,NA,-0.33203915431768
"573",573,"Matthew P.","19-Dec-18",5,"Format: DVDVerified Purchase",22,NA,0.733037363009678
"574",574,"timothy scott wood","19-Feb-19",5,"Format: Prime VideoVerified Purchase",10,NA,0.66407830863536
"575",575,"Toles-Abdullah","8-Jan-19",5,"Format: Prime VideoVerified Purchase",24,0.235980490788222,0.228724368289248
"576",576,"Big Red","16-Feb-19",5,"Format: Prime VideoVerified Purchase",19,0.60602175594122,-0.0380800151078415
"577",577,"shai","24-Jan-19",3,"Format: Prime VideoVerified Purchase",12,0.0772852596789088,0.0596423493979214
"578",578,"J Holly","27-Jan-19",2,"Format: Prime VideoVerified Purchase",13,0.265165042944955,0.204632373691225
"579",579,"Ursua ferretis","19-Feb-19",5,"Format: Prime VideoVerified Purchase",9,0.40176468967778,0.409090536512467
"580",580,"Fab","9-Mar-19",5,"Format: Prime VideoVerified Purchase",11,0.108644645516064,0.280947510815949
"581",581,"Brian","20-Feb-19",5,"Format: Prime VideoVerified Purchase",11,NA,0.150755672288882
"582",582,"James E Taylor","6-Mar-19",5,"Format: Prime VideoVerified Purchase",7,0.306186217847897,0.236289112071082
"583",583,"Steve Lewis","23-Mar-19",5,"Format: Prime VideoVerified Purchase",9,NA,0.433333333333333
"584",584,"L Buys","9-Jan-19",5,"Format: Prime VideoVerified Purchase",11,0.5625,0.434090817262095
"585",585,"William H. L. Garlette","16-Apr-19",5,"Format: Prime VideoVerified Purchase",13,NA,0.621264219772257
"586",586,"Cheri Hamm","15-Jan-19",4,"Format: Blu-rayVerified Purchase",9,NA,0
"587",587,"Abigail Jane Bailey","28-Jan-19",5,"Format: Prime VideoVerified Purchase",21,0.0793981913502537,0.155989034838253
"588",588,"Theresa M.","23-Feb-19",4,"Format: Prime VideoVerified Purchase",10,0.282842712474619,0.218274531937307
"589",589,"Dana Galaleo","6-Feb-19",5,"Format: Blu-rayVerified Purchase",7,0.509116882454314,0.392894157487153
"590",590,"TEXPAT101","28-Jan-19",4,"Format: Prime VideoVerified Purchase",11,NA,0.433347179994391
"591",591,"Danielle L. Hornkohl","29-Jan-19",5,"Format: Prime VideoVerified Purchase",11,NA,0.376889180722205
"592",592,"CRGilland","1-Feb-19",5,"Format: Prime VideoVerified Purchase",13,0.135528799727422,0.154166666666667
"593",593,"Joanne Calhoun","16-Feb-19",5,"Format: Prime VideoVerified Purchase",8,0.25,0.192929252116487
"594",594,"Sweetjo","2-Feb-19",5,"Format: Prime VideoVerified Purchase",7,NA,-0.0264575131106459
"595",595,"Joe A. Rice","19-Mar-19",5,"Format: DVDVerified Purchase",6,NA,0.204124145231932
"596",596,"Kyle","19-Dec-18",5,"Format: Blu-rayVerified Purchase",29,0.238396993439924,0.213993650739155
"597",597,"Nicole","16-Jan-19",4,"Format: Prime VideoVerified Purchase",13,0.127577590769957,0.0984537966962842
"598",598,"Katharine L.","5-Jan-19",4,"Format: Blu-rayVerified Purchase",11,0.24546096266443,0.295450690360973
"599",599,"Byron","10-Feb-19",5,"Format: Prime VideoVerified Purchase",11,0.301659289267008,0.326694670951384
"600",600,"Mike","30-Dec-18",5,"Format: Prime VideoVerified Purchase",44,0.13855617089946,0.0541765727732052
"601",601,"Trenidad grenade","18-Mar-19",4,"Format: Prime VideoVerified Purchase",19,0.451003345727216,0.34804695277274
"602",602,"Jimbo","18-Dec-18",5,"Format: Prime VideoVerified Purchase",13,0.237170824512628,0.183028759188288
"603",603,"MistyM","4-Jan-19",5,"Format: Prime VideoVerified Purchase",11,0.129124145231932,0.197370575886398
"604",604,"Tanya Shirley","26-Mar-19",3,"Format: Prime VideoVerified Purchase",6,NA,-0.354971888558329
"605",605,"sergio cruz","2-Feb-19",4,"Format: Prime VideoVerified Purchase",9,NA,0.533333333333333
"606",606,"Yafed Xiong","10-Mar-19",3,"Format: Prime VideoVerified Purchase",9,0.375,0.28939387817473
"607",607,"ramcam88","18-Jan-19",2,"Format: Prime VideoVerified Purchase",51,0.0703262297428915,-0.225271552430473
"608",608,"Bop","20-Dec-18",5,"Format: Blu-rayVerified Purchase",21,0.224143868042013,0.59150635094611
"609",609,"Ken","19-Feb-19",2,"Format: DVDVerified Purchase",9,NA,0.166666666666667
"610",610,"Patricia","14-Dec-18",5,"Format: Prime VideoVerified Purchase",8,0.158113883008419,0.122019172792192
"611",611,"M. Martinez","22-Jan-19",5,"Format: Prime VideoVerified Purchase",10,0.369772954592889,0.363531036307983
"612",612,"David W Binning","18-Mar-19",3,"Format: Prime VideoVerified Purchase",8,NA,0.397747564417433
"613",613,"Amazon Customer","15-Jan-19",5,"Format: Prime VideoVerified Purchase",8,0.0920205244470251,0.512281932344792
"614",614,"Amber","1-Feb-19",5,"Format: Blu-rayVerified Purchase",14,NA,0.267261241912424
"615",615,"Patricia","15-Jan-19",5,"Format: Prime VideoVerified Purchase",9,0.186108101440746,0.243401699437495
"616",616,"BullittFan","28-Jan-19",4,"Format: Prime VideoVerified Purchase",11,0.243592005774743,0.0777544408738466
"617",617,"Adam","21-Jan-19",4,"Format: Blu-rayVerified Purchase",8,NA,0.808753380982114
"618",618,"Nanas.18","22-Jan-19",5,"Format: DVDVerified Purchase",9,0.204124145231932,0.157526074714055
"619",619,"Isaac T. Spencer","30-Mar-19",5,"Format: Prime VideoVerified Purchase",5,NA,0.335410196624968
"620",620,"Some guy on the internet","7-Jan-19",5,"Format: Prime VideoVerified Purchase",9,NA,-0.116666666666667
"621",621,"REANNA","31-Dec-18",5,"Format: Prime VideoVerified Purchase",33,0.119125251462208,0.496713228811633
"622",622,"Steven M. Kristensen","16-Jan-19",5,"Format: Prime VideoVerified Purchase",9,0.0172612419124244,0.36575893180125
"623",623,"j. grant hoover","19-Jan-19",5,"Format: Prime VideoVerified Purchase",8,0.367423461417477,0.283546934485298
"624",624,"Sue Pierce","4-Feb-19",4,"Format: Prime VideoVerified Purchase",9,NA,0.25
"625",625,"Merry Scappace","16-Jan-19",5,"Format: Prime VideoVerified Purchase",13,NA,0.221880078490092
"626",626,"Briana Wood","26-Jan-19",5,"Format: Prime VideoVerified Purchase",17,0.570380306602867,0.433293265948671
"627",627,"Amazon Customer","21-Feb-19",5,"Format: Blu-rayVerified Purchase",8,NA,-0.353553390593274
"628",628,"Leroy Turrentine Sr","22-Feb-19",4,"Format: DVDVerified Purchase",9,0.0172612419124244,0.36575893180125
"629",629,"gabriella bergin","22-Apr-19",3,"Format: Prime VideoVerified Purchase",5,NA,0.559016994374947
"630",630,"Calvin Cheung","28-Dec-18",5,"Format: Prime VideoVerified Purchase",10,0.137308834753825,0.19158312642356
"631",631,"Renee Finley","18-Jan-19",3,"Format: Prime VideoVerified Purchase",10,NA,0
"632",632,"heidim","13-Feb-19",5,"Format: DVDVerified Purchase",9,0.408248290463863,0.315052149428109
"633",633,"fabelmoie","5-Jan-19",3,"Format: Prime VideoVerified Purchase",10,NA,-0.691590124278824
"634",634,"Stewie","3-Mar-19",4,"Format: Prime VideoVerified Purchase",14,0.282317986564841,0.340096810132956
"635",635,"Amazon Customer","11-Feb-19",3,"Format: Blu-rayVerified Purchase",11,NA,-0.542720420239975
"636",636,"Miss Helen","13-Mar-19",5,"Format: DVDVerified Purchase",8,0.622413983864735,-0.00710044680386929
"637",637,"Candace Brown","25-Jan-19",5,"Format: Prime VideoVerified Purchase",14,NA,0
"638",638,"Levi","27-Jan-19",4,"Format: Prime VideoVerified Purchase",10,NA,-0.355756236768943
"639",639,"Matthew F.","15-Feb-19",5,"Format: Blu-rayVerified Purchase",8,NA,0.0883883476483184
"640",640,"Krysta","19-Dec-18",3,"Format: Prime VideoVerified Purchase",22,NA,0.239850805900062
"641",641,"Amazon Customer","31-Jan-19",5,"Format: Blu-rayVerified Purchase",10,0.200445931434318,0.154687534565662
"642",642,"Pen Name","21-Feb-19",3,"Format: Prime VideoVerified Purchase",9,NA,0.25
"643",643,"allison gutjahr","22-Jan-19",5,"Format: Prime VideoVerified Purchase",10,0.1875,0.220970869120796
"644",644,"Krystal","14-Mar-19",5,"Format: Blu-rayVerified Purchase",6,0.204124145231932,0.288675134594813
"645",645,"Rob","5-Feb-19",5,"Format: Prime VideoVerified Purchase",9,NA,-0.0833333333333333
"646",646,"BMF450R","24-Mar-19",4,"Format: Prime VideoVerified Purchase",6,NA,0.673609679265374
"647",647,"Amazon Customer","21-Jan-19",5,"Format: Blu-rayVerified Purchase",8,NA,1.1667261889578
"648",648,"Vicki Fassett","16-Jan-19",4,"Format: DVDVerified Purchase",10,NA,0
"649",649,"Alex.S","15-Feb-19",5,"Format: Prime VideoVerified Purchase",6,0.298007755419574,0.564276695296637
"650",650,"Customer","6-Mar-19",4,"Format: Prime VideoVerified Purchase",8,NA,0.265165042944955
"651",651,"Joe","19-Jan-19",5,"Format: Prime VideoVerified Purchase",8,NA,-0.176776695296637
"652",652,"Devon mccoy","1-Apr-19",5,"Format: Prime VideoVerified Purchase",6,0.032842712474619,0.376776695296637
"653",653,"Frederick Lloyd","22-Mar-19",5,"Format: Prime VideoVerified Purchase",7,NA,0.28347335475692
"654",654,"Kathy","11-Jan-19",5,"Format: DVDVerified Purchase",11,0.0965641100372926,0.490308436418203
"655",655,"TACPness!","16-Jan-19",5,"Format: Prime VideoVerified Purchase",25,0.365378218533383,0.2927737761034
"656",656,"Tom Ahrens","3-Feb-19",5,"Format: Prime VideoVerified Purchase",9,NA,0.166666666666667
"657",657,"Justin Wade","10-Feb-19",4,"Format: Prime VideoVerified Purchase",8,NA,-0.398012729460378
"658",658,"Benell Hudgins","11-Feb-19",5,"Format: Prime VideoVerified Purchase",8,NA,0.530330085889911
"659",659,"objective reality","25-Feb-19",5,"Format: Prime VideoVerified Purchase",7,NA,0.377964473009227
"660",660,"Nate S.","27-Feb-19",5,"Format: Prime VideoVerified Purchase",7,NA,0.188982236504614
"661",661,"Mark A Ames","13-Jan-19",2,"Format: DVDVerified Purchase",40,0.303490496525808,0.160902251691696
"662",662,"Aleksandra Bailey","6-Mar-19",5,"Format: Prime VideoVerified Purchase",8,0.176776695296637,0.625
"663",663,"Amazon Customer","23-Dec-18",5,"Format: Prime VideoVerified Purchase",11,NA,1.05528970602217
"664",664,"Debra Hunter","1-Apr-19",1,"Format: Prime VideoVerified Purchase",5,NA,0.447213595499958
"665",665,"Jenn","16-Jan-19",5,"Format: Prime VideoVerified Purchase",8,NA,0.707106781186547
"666",666,"m jmott","21-Feb-19",4,"Format: Prime VideoVerified Purchase",8,NA,0
"667",667,"Gillian Francoeur","18-Apr-19",5,"Format: Blu-rayVerified Purchase",39,0.0144337567297406,-0.0111387755644007
"668",668,"Megha","26-Jan-19",3,"Format: Prime VideoVerified Purchase",8,0.237170824512628,-0.183028759188288
"669",669,"James Y.","17-Jan-19",1,"Format: Prime VideoVerified Purchase",10,NA,-0.237170824512628
"670",670,"JHalstead","28-Feb-19",5,"Format: Prime VideoVerified Purchase",5,0.257784850218988,0.712611501566915
"671",671,"Eric F.","3-Jan-19",4,"Format: DVDVerified Purchase",7,NA,0.377964473009227
"672",672,"Tom V.","6-Jan-19",5,"Format: Prime VideoVerified Purchase",10,0.25,0.192929252116487
"673",673,"Keith from CA","3-Jan-19",3,"Format: Prime VideoVerified Purchase",6,0.984130129092359,0.0921516468026372
"674",674,"Jeff Leblanc","14-Mar-19",4,"Format: Prime VideoVerified Purchase",8,NA,0.530330085889911
"675",675,"Marcella Goin","9-Jan-19",5,"Format: Prime VideoVerified Purchase",8,0.105662432702594,0.278838767912603
"676",676,"Lisandra","13-Feb-19",5,"Format: Prime VideoVerified Purchase",11,0.0791241452319316,0.232725914945725
"677",677,"Amazon Customer","22-Mar-19",2,"Format: Prime VideoVerified Purchase",8,NA,-0.596356181583204
"678",678,"Amazon Customer","6-Jan-19",5,"Format: Prime VideoVerified Purchase",10,0.35,0.106066017177982
"679",679,"MD","29-Jan-19",2,"Format: Prime VideoVerified Purchase",4,0.265309554123432,-0.275486334073178
"680",680,"Russell Nash","27-Mar-19",4,"Format: Prime VideoVerified Purchase",4,NA,0.75
"681",681,"John","15-Mar-19",3,"Format: Prime VideoVerified Purchase",8,NA,0
"682",682,"MJHitmen","7-Feb-19",5,"Format: Blu-rayVerified Purchase",6,NA,0.306186217847897
"683",683,"Jamie","4-Feb-19",5,"Format: Prime VideoVerified Purchase",8,0.110843918243516,0.431931876836551
"684",684,"BKH","18-Jan-19",5,"Format: Prime VideoVerified Purchase",6,NA,0.734846922834954
"685",685,"Stacy Lynn","25-Dec-18",5,"Format: Prime VideoVerified Purchase",9,0.21650635094611,0.16708163346601
"686",686,"congobongoofthethirdorder","6-Mar-19",5,"Format: Prime VideoVerified Purchase",5,NA,0.335410196624968
"687",687,"Amanda Edwards","25-Jan-19",5,"Format: Prime VideoVerified Purchase",13,0.306186217847897,0.236289112071082
"688",688,"Stephanie","1-Apr-19",5,"Format: Prime VideoVerified Purchase",4,NA,-0.5
"689",689,"WilliK","2-Jan-19",5,"Format: Blu-rayVerified Purchase",6,NA,0.102062072615966
"690",690,"CM ","31-Jan-19",4,"Format: Blu-rayVerified Purchase",9,NA,0.183333333333333
"691",691,"Hock3yMom","28-Feb-19",5,"Format: Prime VideoVerified Purchase",5,0.0561862178478973,0.393283046242747
"692",692,"hhh","18-Feb-19",5,"Format: Prime VideoVerified Purchase",4,NA,0.5
"693",693,"Amazon Customer","27-Feb-19",2,"Format: Prime VideoVerified Purchase",6,NA,-0.0816496580927726
"694",694,"Jon","21-Feb-19",4,"Format: Prime VideoVerified Purchase",5,0.0458758547680684,0.321114262594043
"695",695,"Richard","6-Jan-19",5,"Format: Blu-rayVerified Purchase",7,NA,0.604743156814764
"696",696,"Amazon Customer","8-Apr-19",5,"Format: Prime VideoVerified Purchase",5,NA,0.111803398874989
"697",697,"Amy","16-Apr-19",5,"Format: Prime VideoVerified Purchase",3,NA,0.577350269189626
"698",698,"J. Nieves","29-Jan-19",5,"Format: Prime VideoVerified Purchase",5,NA,1.0285912696499
"699",699,"Shane Hollon","27-Mar-19",5,"Format: Blu-rayVerified Purchase",4,NA,0.7
"700",700,"sup bro","21-Jan-19",5,"Format: Prime VideoVerified Purchase",20,0.265165042944955,0.243560046296306
"701",701,"Amazon Customer","11-Feb-19",5,"Format: Prime VideoVerified Purchase",9,NA,0.166666666666667
"702",702,"Dr storm","1-Feb-19",5,"Format: Blu-rayVerified Purchase",8,NA,0.265165042944955
"703",703,"Sarah I.","24-Mar-19",1,"Format: DVDVerified Purchase",8,NA,0
"704",704,"Slider","22-Mar-19",5,"Format: Blu-rayVerified Purchase",4,NA,0.375
"705",705,"jesma","26-Feb-19",5,"Format: Blu-rayVerified Purchase",6,NA,0.510310363079829
"706",706,"Alexandre Teixeira","9-Apr-19",5,"Format: Prime VideoVerified Purchase",2,NA,0.707106781186547
"707",707,"Guy","31-Mar-19",5,"Format: Prime VideoVerified Purchase",7,NA,0.472455591261534
"708",708,"Stacie Cunningham","21-Feb-19",5,"Format: Prime VideoVerified Purchase",4,NA,0.5
"709",709,"James","10-Jan-19",5,"Format: Prime VideoVerified Purchase",7,0.0470177871865296,0.391017472555947
"710",710,"Imotep62","11-Feb-19",5,"Format: Prime VideoVerified Purchase",5,0.25,0.192929252116487
"711",711,"Amazon Customer","15-Dec-18",5,"Format: Prime VideoVerified Purchase",6,0.109834957055045,0.452665042944955
"712",712,"charlie","3-Jan-19",5,"Format: Prime VideoVerified Purchase",7,NA,0.188982236504614
"713",713,"carlos diaz","23-Jan-19",5,"Format: Prime VideoVerified Purchase",6,NA,0.551135192126215
"714",714,"Hellish88","15-Mar-19",5,"Format: Prime VideoVerified Purchase",5,NA,-0.223606797749979
"715",715,"dvd snchz","5-Jan-19",5,"Format: Blu-rayVerified Purchase",6,NA,0.204124145231932
"716",716,"Emily Barney","1-Jan-19",5,"Format: Prime VideoVerified Purchase",13,0.229809703885628,0.4125
"717",717,"Rose","9-Mar-19",4,"Format: Prime VideoVerified Purchase",2,NA,0.954594154601839
"718",718,"Nancy B.","12-Jan-19",5,"Format: DVDVerified Purchase",5,NA,0.335410196624968
"719",719,"Tambra Massingale","24-Feb-19",5,"Format: Prime VideoVerified Purchase",6,NA,0
"720",720,"George","30-Dec-18",5,"Format: Prime VideoVerified Purchase",9,NA,1.3
"721",721,"ckennedy","20-Jan-19",4,"Format: Prime VideoVerified Purchase",11,0.374863031126267,0.489604751080652
"722",722,"Stephen Harris ","23-Mar-19",5,"Format: Prime VideoVerified Purchase",4,NA,0.5
"723",723,"jolyod","7-Mar-19",5,"Format: Prime VideoVerified Purchase",6,NA,0.204124145231932
